video_id,title,rating_view,rating_comments,rating_good,published_date,description
S_5ks4LOsDs,불닭볶음면 페퍼로니 피자 Buldak Tortilla Pepperoni Pizza #shorts,3802769,1326,235177,2024-04-03T06:45:02Z,asmr #satisfying #food #cooking #recipe #pizza #pepperoni #tortilla #피자 #불닭볶음면 #페퍼로니피자 #viral.
0NCwYM2_lRc,까르보불닭 먹방 찍는 카디비 Cardi B buldak mukbang,3003,0,25,2024-04-07T11:50:26Z,
cBVbsHA4paM,우리가족불닭유형 #shorts🔥 feat.복수,603376,175,19490,2024-04-14T03:24:39Z,불닭볶음면 #유형 #제리얌 우리 가족은 불닭을 먹으면...
h3vVWJLBtfQ,🇺🇸미국일상 | 🔥불닭볶음면 vs 미국남편🔥 혓바닥의 일탈 그리고 그 대가… | 맥모닝 도넛맛집 스팸김치볶음밥,18084,284,1289,2024-04-30T09:15:01Z,"미국일상 #먹방브이로그 #집밥브이로그 #국제부부 #국제가족 안녕하세요. 인디애나 주영이에요 즐겁게 영상 시청하시고 구독, ..."
g22PqD5_4IY,외국인이 말아주는 까르보나라 불닭볶음면 #shorts,511685,98,16869,2024-04-02T02:30:30Z,
B5XXdR35Vfk,1일 1식 잘한 날 하늘보리맥주 두찜불닭로제찜닭,158618,185,1712,2024-04-27T05:06:54Z,
Vf81Az9ermM,Carbonara Buldak 까르보나라 불닭볶음면,16265,6,1094,2024-04-25T23:16:37Z,
ph-s-x4ExsY,공간춘,236632,197,2119,2024-04-15T12:54:50Z,
ihG9jG-X4Ys,라이스페이퍼에 쌈 싸먹는 신기한 불닭볶음면 Amazing Rice Paper Buldak Fried Noodles,670432,94,32737,2024-04-12T12:45:07Z,라이스페이퍼에 쌈 싸먹는 신기한 불닭볶음면 Amazing Rice Paper Buldak Fried Noodles 정보 (information) 화면 설정에서 ...
LG3VOrOi33k,핵불닭 1000배 확대 #불닭볶음면 #불닭소스 #확대,106965,152,2893,2024-04-10T09:00:13Z,
TTzW-xXoE5A,충격적인 불닭볶음면(amazing buldak),5848,12,121,2024-04-22T09:01:51Z,asmr #cooking #koreanfood #buldak #noodle #요리 #먹방 #쿡방 #불닭볶음면 #불닭 #불닭쌈 #컵라면.
4bRPYzkuKd4,비밀 까르보 불닭 레시피..! Buldak Carbonara noodles,6097,6,139,2024-04-12T09:54:25Z,cooking #satisfying #food #shorts #ramen #koreafood #불닭볶음면 #까르보불닭볶음면 #carbonara.
8zpZzf23rXI,#불닭볶음면 +지코바+치즈 쓰까묵기🔥 / Korean Chicken+Buldak+Cheese,428052,77,10739,2024-04-04T03:00:04Z,"이거는 솔직히 말해뭐해 조합,,,   . . #쇼츠 #shorts #양푼 #불닭볶음면 #지코바치킨 #양념치킨 #숯불치킨 #치즈 #치즈폭탄 #치즈불닭 ..."
xWvufhfKvro,"불닭로제찜닭 먹방, 두찜에서 새로나온 [불닭로제찜닭] 솔직한 후기!! 리얼사운드 ASMR / spicy rose Braised Spicy Chicken &amp;Shrimp Mukbang",235190,257,3636,2024-04-01T12:00:50Z,먹방#두찜먹방#불닭로제찜닭 안녕하세요! 배블리입니다~ 오늘은 저의 최애!! 두찜에서 신상메뉴가 나왔다는 소식을 듣고 후다닥 달려 ...
PoigjiUkB-Y,불닭볶음면에 버터갈릭감자튀김 10봉지 털어넣기 / Buldak Bokkeum Myeon+Butter Garlic Potato Fry,161865,83,4965,2024-04-17T08:17:38Z,불닭에 청년다방 버갈감은 진리 아니냐며.. 미친조합 또 탄생   . . #쇼츠 #먹방 #kfood #대용량 #양푼이 #양푸니 #불닭볶음면 #불닭 ...
-DsrcKRVWXE,명동 길거리 명물 불닭볶음면 오믈렛,8897,1,30,2024-04-06T07:18:01Z,명동 길거리를 주름잡는 맛집이 있다. 서울 중구 명동역 근처에 위치한 불닭오믈렛 전문점에 방문했다. 🖍️상호 #불닭오믈렛 ...
5wAFiTxsqqY,불닭이 달게 느껴지는 신기한 알약이있다? #미라클베리 #알약 #불닭볶음면먹방,202202,127,7194,2024-04-11T09:30:03Z,shorts #매운맛 #레몬 회사에서 리뷰하는 사람은 처음이지? Music provided by 브금대통령 Track : Vinyl records ...
nD9a4VQrZ30,생리 전날 역대급 폭식터짐,561392,125,17686,2024-04-10T01:00:17Z,다이어트 #diet #shorts #헬스 #식단 #근손실 #먹방 #헬퀸 #식단 #운동 #유지어터 #헬스장 #복근 #체중 #체중공개 #인바디 #눈바디 ...
XXggZu7dJZM,불닭볶음면 2배 더 맛있게 먹는법! #shorts,767195,640,24672,2024-04-07T10:00:32Z,불닭볶음면 2배 더 맛있게 먹는법!
zZAMCZxq7Z0,구독자👔가 늘 때마다 불닭소스🌶 한 봉씩 넣기,213885,55,7505,2024-04-14T00:42:27Z,
G_lcQjZhdO0,완벽하게 살찌는 까르보불닭 Cheesy Buldak,220245,55,9700,2024-04-13T11:02:25Z,불닭볶음면 #buldak #spicynoodles #ramen #fyp #viral.
Tscp9hraXvA,까르보 불닭 치즈 핫바 Carbo Buldak Ham Cheese,13144,18,417,2024-04-22T04:53:15Z,
yMOSAQK_7-o,까르보불닭 &amp; 토마호크 왕 돈까스 스피드 먹방,110331,112,3459,2024-04-28T11:00:54Z,shorts #buldaknoodles.
2h0WeLN9XV4,치즈 듬뿍 까르보나라 불닭 리조또 Buldak Carbonara Ramen Risotto ASMR #shorts,161555,33,6147,2024-04-29T13:25:00Z,
mGcCBIrnc3E,이 여자가 불닭볶음면을 가지고 노는 법 Cheesy Buldak Ramen Spaghetti ASMR #shorts,210359,200,12178,2024-04-14T07:15:01Z,asmr #shortsfeed #satisfying #food #cooking #recipe #cheese #buldak #noodles #hotdog #sausage #불닭볶음면 #스파게티.
XyN7NE8hWfQ,불닭 삼형제와의 혈투..,1401,12,70,2024-04-24T12:13:08Z,
6Q181JIuKK8,SUB)매콤꾸덕 불닭볶음탕면에 바삭한 왕새우튀김 먹방! 새우카츠동까지 꿀조합 리얼사운드 Giant Shrimp Cutlets Mukbang Asmr,2600708,449,31918,2024-04-14T11:00:07Z,"각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너, CONTENTSFLY에서 제작 ..."
e0rjBWMvzfk,불닭볶음면 + 짜파게티 + 너구리 = 불닭짜파구리 😍 3가지 다 합해서 10봉지 먹었습니다 ㅋㅋㅋ 진짜 .. 너무 맛있었어요 ❤ 만리 라면 먹방,169643,418,4895,2024-04-23T10:00:08Z,짜파구리 #불그리 #불닭게티 #만리 #라면 #먹방 ✨비즈니스메일 : manli@alohamedia.co.kr ✨인스타그램 : manlipig 안녕하세요 ...
SLqhXS728DU,SNS에서 핫한 초간단 원팬 불닭 파스타,6039,1,181,2024-04-06T00:00:13Z,
_WC5dZvUKkU,불닭로제찜닭?!!🔥불닭X로제의 만남?? 왠지 꿀조합 일거 같은 두찜 신메뉴 먹방ㅣ찜닭 먹방 Buldak-Rosé steamed chicken JjimdakㅣReal Mukbang,284293,135,6072,2024-04-11T11:52:13Z,GOODzzi instagram :https://www.instagram.com/goodzzi._.v/ 여러분 ❤️ 오늘은 찜닭 준비했어요 ! 두찜 로제가 먹고싶어서 주문 ...
DaE79IENulE,우크라이나 자매 불닭볶음면 먹방,11741,84,1089,2024-04-09T09:15:00Z,안녕하세요 대한민국-우크라이나 국제 부부 용리야입니다 아내 빅토리야와 첫째 동생 알리나의 불닭볶음면 먹방 영상입니다. 즐겁게 ...
N_VG6pqxP9M,입맛 없을 때 까르보불닭쌈🔥 #불닭볶음면 #불닭쌈,5908,1,100,2024-04-25T02:58:57Z,
E0Rqw9vfO6c,바삭하고 육즙 가득한 자이언트 닭다리와 불닭볶음면 먹방~!! 리얼사운드  ASMR Mukbang(Eating Show),190021,148,3691,2024-04-14T12:00:18Z,오늘은 자이언트 닭다리와 불닭볶음면을 준비했어요~ 자이언트 닭다리는 겉이 바삭하고 속은 촉촉해요! 부드러운 닭다리살이 엄청 ...
rXJz6JN7FpI,불닭치즈 페퍼로니 샌드위치 Buldak Pepperoni Baguette Sandwich ASMR #shorts,302666,208,15603,2024-04-12T06:17:00Z,asmr #shorts #satisfying #food #cooking #recipe #pizza #pepperoni #buldak #pepperonipizza #baguette #sandwich #불닭볶음면 ...
HRdBl4jpsWE,숨은 불닭볶음면 레시피! 불닭투숀카! Buldak Tushonka! | 진상도 387편,16702,69,819,2024-04-23T08:23:37Z,동대문 광희동 중앙아시아 거리의 슈퍼에서 사온 투숀카에 붉닭볶음면을 넣어 먹어보면 어떨까요? 그래서 시도해 봤습니다. 과연 맛 ...
g2vaLevHiWw,두찜 불닭로제찜닭 먹방과 내 여동생 친구가 알아본 썰,744594,1938,19710,2024-04-12T08:00:21Z,"'혜안X두찜' 배민 할인쿠폰 이벤트 ☆ ""두찜에서 구독자 이벤트로 3천원 할인쿠폰을 받아왔습니다 주문 레스기"" - 쿠폰 받는 법 : 배민 ..."
eGtSj4jS8Dw,2024 다이어트 102일 : 불닭 로제 찜닭 왜 지금 먹어?,4293,3,41,2024-04-13T11:04:01Z,다이어트 브이로그 mail : mukgema@gmail.com instargram : https://www.instagram.com/official.suyeon_/ Oneul ...
TbukSftAGQk,ASMR MUKBANG| 직접 만든 불닭쌈 양념치킨 통스팸 먹방 &amp; 레시피 FRIED CHICKEN AND FIRE NOODLES EATING,2166861,336,12299,2024-04-24T12:30:20Z,먹방 #ASMR #MUKBANG #불닭쌈 #스팸 ❤SULGIES❤ 가입하기 ...
fRY6wa8EArc,한국 라면 먹어보고 깜짝 놀란 외국인 반응! 멕시코 최고 유튜버 4200만 구독자,131827,237,1205,2024-04-19T08:45:02Z,외국인 #외국인반응 #한식 #한식반응 #먹방 #한국음식 #라면반응 #반응 #한국음식 반응 #외국인 소주 #외국인 라면 #외국인 불닭 ...
8pOzFB_RvoQ,불닭 로제 찜닭 맛은 어떨까! ❤️후식으로 개성주악❤️ #먹방 #불닭로제찜닭 #개성주악,3059,9,61,2024-04-09T10:00:07Z,불닭 로제 찜닭 맛은 어떨까! ❤️후식으로 개성주악.
kQfYVB-I_cc,일본에서 인기많은 &quot;삼양 불닭볶음면&quot;(일본판 광고) #shorts #일본 #일본광고 #일본여행,3082,4,71,2024-04-24T11:50:33Z,"일본에서 인기많은 ""삼양 불닭볶음면""(일본판 광고) 감사합니다."
h_8trU0BJKo,꾸덕꾸덕 취향저격💘두찜 불닭로제찜닭 먹방! 두찜에 까르보불닭이라니 완전 내 스탈😭👍 REALSOUND MUKBANG | fire noodles jjimdak,245061,117,3910,2024-04-11T11:18:09Z,나도의 나도 먹을래   나도의 두번째 채널(Nado's second channel) ...
gRJUePMOvoI,ASMR Mukbang 두찜 신메뉴 불닭로제찜닭먹방🍜 떡볶이 튀김 붕어빵 Spicy Noodles Tteokbokki Chicken Eating show | HIU 하이유,219659,37,1579,2024-04-13T07:00:16Z,불닭볶음면? 로제불닭볶음면? 고민하던 하이유는 과연 어떤것을 먹을까요? Buldak Spicy noodles? Rose Spicy noodles? HIU was ...
pDA09NoiBt4,두찜 신상 불닭로제찜닭 리뷰,11220,7,75,2024-04-12T09:10:00Z,
qXl4I6tpcAI,Mukbang Fire Spicy Noodles 하이유의 불닭볶음면 매운음식 이모지먹방🔥🍜🐔 Spicy emoji food challenge | HIU 하이유,235149,44,1635,2024-04-25T07:00:27Z,채널에 가입하여 혜택을 누려보세요. Join the channel and enjoy the benefits.
NXNIDr_glr8,치즈 까르보 불닭 Cheese Carbo Buldak Ramen,1596058,389,92492,2024-04-30T12:05:17Z,
Tqc_5UmsWmU,3초만에 불닭볶음면 진짜 맛있게 먹는법 How to eat the spicy chicken noodles in 3 seconds,18418,12,275,2024-04-20T07:14:24Z,불닭볶음면 정말 맛있게 먹는방법 먼저 4분 면 풀어주고 참기름과 노른자를 섞어서 먹으면 기존의 불닭볶음면 2배 더 맛있고 즐겁게 ...
MgqO0R-Ose8,불닭 뉴진면을 먹으면ㅋㅋㅋ,715004,176,17412,2024-04-04T07:14:17Z,라면 #맛있게먹는방법 #쇼츠 #shorts 안녕하세요 뭐먹소 행이 입니다 ~ 오늘은 불닭 뉴진면을 먹어보았습니다~ ^^ 항상 재미있게 봐 ...
YNwydBCN4mU,혁명적인 CF 두찜 불닭로제찜닭,46728,30,-1,2024-04-30T08:54:38Z,
DI4SkmQ44hk,불닭 치즈도넛 튀김 Fried Pringles Cheese Donut ASMR #shorts,300439,170,15941,2024-04-09T06:30:03Z,asmr #shorts #satisfying #food #cooking #recipe #buldak #Pringles #mozzarella #cheese #donuts #치즈튀김 #핵불닭소스.
G53gf29KWIs,불닭 먹방 세팅 하는 법,506839,87,14132,2024-04-16T08:43:47Z,
KJRhzgVBWFk,미국인과 한국인이 불닭볶음면 먹는법 @yeongmin0917,34831,34,754,2024-04-07T05:59:49Z,spicy #food #viral.
S7YeqCvic2o,두찜은 못말려 1기 Ep 4화 | 무서운 불닭이 나타났어요!🔥🐔🚨,292958,73,694,2024-04-19T11:02:18Z,(두둥) 꼭끼오오오오오 으아악 모두 도망쳐 〰️〰️‼️‼️‼️ 마을에 무서운 불닭이 나타났다‼️ 잠깐! 모두 안심해 ...
DI4SkmQ44hk,불닭 치즈도넛 튀김 Fried Pringles Cheese Donut ASMR #shorts,300439,170,15941,2024-04-09T06:30:03Z,asmr #shorts #satisfying #food #cooking #recipe #buldak #Pringles #mozzarella #cheese #donuts #치즈튀김 #핵불닭소스.
G53gf29KWIs,불닭 먹방 세팅 하는 법,506839,87,14132,2024-04-16T08:43:47Z,
KJRhzgVBWFk,미국인과 한국인이 불닭볶음면 먹는법 @yeongmin0917,34831,34,754,2024-04-07T05:59:49Z,spicy #food #viral.
06mp64BKOno,콩담백면 다이어트 불닭볶음면 레시피 257kcal! #감량기레시피 #다이어트레시피 #불닭볶음면 #콩담백면 #다이어트 #살안찌는면요리,6391,2,76,2024-04-16T08:21:39Z,
