video_id,title,rating_view,rating_comments,rating_good,published_date,description
S1AWbdIEt40,매콤꾸덕한 대존맛 #불닭까르보리조또 ❤️‍🔥,4611,2,78,2023-04-21T09:12:25Z,"1. 면 잘게 부셔준 다음, 밥 넣고 스프 다 넣기 2. 물 200ml 넣고 전자레인지 2분30초 돌려주기 3. 한번 섞어준 다음 치즈 넣고 2분 돌려 ..."
5_9nS8vDo9c,"[매일경제TV 뉴스] &quot;일본에도 까르보 불닭이?&quot;…일본 &#39;닛신식품&#39;, 삼양 불닭볶음면 대놓고 베꼈다",3136,12,15,2023-04-12T08:21:04Z,우리가 매일 접하는 인스턴트 라면을 처음 개발한 기업은 일본의 '닛신식품'인데요. 그런데 최근 닛신식품이 우리나라 삼양식품의 제품 ...
69ae-ROJkRA,먹뱉 논란 후 히밥 근황,11678107,3116,214315,2023-04-09T08:00:02Z,
zbI_U8zDw5Q,"ENG│재봉틀로 슬리퍼 만들고 불닭 야끼소바 먹는 자취 일상, 떡쌈소떡과 장어구이, 봄 요리 만들기",2055937,1032,40696,2023-04-25T12:28:44Z,"_plan_d https://www.instagram.com/_plan_d/ 안녕하세요 여러분 저는 정말 기다리던 주말, 슬리퍼와 토퍼를 만들고 쉬는 일상을 담아 ..."
SoniwPNv-SA,삼겹살을 불닭소스에 담궜더니(?),32096,19,1062,2023-04-24T11:00:18Z,"안녕하세요 하루세끼에요~   불닭소스에 숙성시킨 삼겹살은 진심 맛있어요~! 요리재료 - 삼겹살 300g, 물 50ml, 설탕 1스푼, 간장 2 ..."
RVtRfpjvjq8,셀프도전먹방! 10개 10분컷?! 불닭볶음면 10개 빨리 먹기 도전했습니다🔥 | FIRE NOODLES | MUKBANG | CHALLENGE EATING SHOW,115394,212,2718,2023-04-25T02:00:09Z,자막 및 화질은 설정에서 선택해주세요 ☆ 클릭해주셔서 감사합니다. 소중한 시간 아깝지 않도록 맛있게 먹어보겠습니다   e-mail ...
JGbRuDUmNkI,해외 유행중인 불닭볶음면 치즈 100장 넣기 #리뷰,49997,-1,958,2023-04-10T04:03:49Z,
nk6--X3mBcQ,불닭볶음면에 팔도비빔면을 섞어 보았습니다 /불닭신메뉴 mukbang,16264,15,319,2023-04-22T09:17:14Z,불닭볶음면#비빔면#먹방 여러분 이거 먹어 봤어요? 불닭볶음면이랑 비빔면이랑같이 먹을건데요 먼저 물을 올려주고요. 김치를 잘라 ...
t_cYm6oU-7c,서진이네에서 공개된 불닭볶음면 레시피 대공개,1620,0,26,2023-04-28T08:00:21Z,서진이네 나왔던 불닭볶음면 레시피! 매울 때 톡톡 씹히는 옥수수콘이 매력적인 그 맛 오늘 매운 게 부담스러울 땐 콘마요불닭 도전!
vcHya5vZha0,닥밍 먹방 14탄 불닭+민초.. #윗유하우스,405268,280,9873,2023-04-19T11:52:33Z,
r91wZWGCrnE,불닭팽이버섯과 가리비찜 듬뿍! 리얼사운드 먹방 | 홍가리비 비단가리비 | 불닭소스 | Spicy Steamed Scallops Seafood Mukbang Asmr,183130,89,2663,2023-04-25T10:12:09Z,홍사운드 집가락 구매하는 곳 https://smartstore.naver.com/coffeechild/products/7688043656 홍사운드 플러스 채널(네츄럴 홍의 ...
UhhoEl7jVN0,🔥 숏박스 조진세님의 불닭볶음면 더 맛있게 먹는 레시피 🔥,14549,7,-1,2023-04-07T13:41:45Z,
e7kw3R1OuGc,툰슐랭 라면야식 [추억의 군대식 공불 (공화춘 + 불닭볶음면)] #shorts,3834,10,43,2023-04-23T14:46:47Z,재미있는 웹툰 소개와 추천해드리는 툰슐랭입니다~! 다양한 여러 웹툰을 소개받고 감상해주세요 ㅎㅎ 오늘은 영상 만들다가 배가 너무 ...
W6jw76vPVpA,[원펑맨] 불닭볶음면 공짜로 먹는 방법(인 줄 알았다😭) [EP.1 도와줘요! 원펑맨 삼양식품 편],6582,33,73,2023-04-05T06:05:27Z,"원주시 펑크  를 대타해 주는 남자, 원.펑.맨.!!  ‍♂️ 제작진에게 납치(?)되어 도착한 곳은 다름 아닌 삼양식품 원주 제1공장."
c8wykyzh9m0,나이별 먹방 하는 유형 #윗유하우스,4571179,1194,81047,2023-04-18T10:01:14Z,
wLdgoIgY-JU,"라면 혼밥회식! 볶음라면 6종부터, 치즈100장 라면까지 라면 레시피 총 모음ㅋㅋㅋ",926860,983,8075,2023-04-27T10:57:15Z,샐러리 젓가락 어떤가요? 웃소의 다양한 굿즈는!? 웃소샵 ▷ http://wootsoshop.com 웃소 구독하기 ▷ https://goo.gl/UnQQTU 웃소 ...
LnMlLkMMqrU,여러분💕 그 소식 들으셨나요? 🔥불닭볶음탕면🔥 재출시 된대요🤩 불닭볶음탕면 재출시 기념 불닭볶음탕면 라죽까지 야무지게 먹방 spicy mukbang,62807,144,1613,2023-04-25T12:30:10Z,여러분   그 소식 들으셨나요? 불닭볶음탕면   재출시 된대요   불닭볶음탕면 재출시 기념 불닭볶음탕면 라죽까지 야무지게 먹방 ...
e7kw3R1OuGc,툰슐랭 라면야식 [추억의 군대식 공불 (공화춘 + 불닭볶음면)] #shorts,3834,10,43,2023-04-23T14:46:47Z,재미있는 웹툰 소개와 추천해드리는 툰슐랭입니다~! 다양한 여러 웹툰을 소개받고 감상해주세요 ㅎㅎ 오늘은 영상 만들다가 배가 너무 ...
_5bMTXqZQz0,불닭볶음면 먹방,1765,3,14,2023-04-06T12:18:16Z,
iKHa8VahZ2E,BTS 뷔 #불닭 #양념치킨 서진이네 #먹방 #ASMR,5895,0,46,2023-04-06T14:00:32Z,BTS 뷔 #불닭 #양념치킨 서진이네 #먹방 #ASMR.
nk6--X3mBcQ,불닭볶음면에 팔도비빔면을 섞어 보았습니다 /불닭신메뉴 mukbang,16264,15,319,2023-04-22T09:17:14Z,불닭볶음면#비빔면#먹방 여러분 이거 먹어 봤어요? 불닭볶음면이랑 비빔면이랑같이 먹을건데요 먼저 물을 올려주고요. 김치를 잘라 ...
t_cYm6oU-7c,서진이네에서 공개된 불닭볶음면 레시피 대공개,1620,0,26,2023-04-28T08:00:21Z,서진이네 나왔던 불닭볶음면 레시피! 매울 때 톡톡 씹히는 옥수수콘이 매력적인 그 맛 오늘 매운 게 부담스러울 땐 콘마요불닭 도전!
2GN21p02EwY,불닭볶음면 힘들게 먹는 방법 Buldak Ramen Pizza,1989733,285,86487,2023-04-24T11:16:29Z,불닭볶음면 #피자 #꿀조합 #buldak #pizza #spicyfood #fyp #viral.
vcHya5vZha0,닥밍 먹방 14탄 불닭+민초.. #윗유하우스,405268,280,9873,2023-04-19T11:52:33Z,
r91wZWGCrnE,불닭팽이버섯과 가리비찜 듬뿍! 리얼사운드 먹방 | 홍가리비 비단가리비 | 불닭소스 | Spicy Steamed Scallops Seafood Mukbang Asmr,183130,89,2663,2023-04-25T10:12:09Z,홍사운드 집가락 구매하는 곳 https://smartstore.naver.com/coffeechild/products/7688043656 홍사운드 플러스 채널(네츄럴 홍의 ...
9D5ZuaJvvGo,이젠 일본이 베낀다...불닭볶음면 표절 논란...#shorts,2134,2,17,2023-04-30T00:40:02Z,2023년 4월 26일 식품업계에 따르면 일본 라면 최대 기업인 닛신식품(Nisshin)이 최근 세계적으로 인기를 끌고 있는 삼양식품의 불닭 ...
W6jw76vPVpA,[원펑맨] 불닭볶음면 공짜로 먹는 방법(인 줄 알았다😭) [EP.1 도와줘요! 원펑맨 삼양식품 편],6582,33,73,2023-04-05T06:05:27Z,"원주시 펑크  를 대타해 주는 남자, 원.펑.맨.!!  ‍♂️ 제작진에게 납치(?)되어 도착한 곳은 다름 아닌 삼양식품 원주 제1공장."
WA0hyBQ28cg,치즈불닭볶음면🧀 #shorts,1459,0,9,2023-04-21T13:44:12Z,치즈 #불닭볶음면 #치즈불닭볶음면 #불닭 #shorts.
VgmJrVUw7nw,불닭볶음면 정성스럽게 만들기 한번만 봐보셔요,2009,0,5,2023-04-10T15:22:27Z,죠져보자 #shorts.
FuraugnK2Tc,불닭볶음면에 참치캔 넣어서 맛있게 먹기!! Korean Spicy Noodle #Shorts,1581,0,8,2023-04-05T07:00:08Z,불닭볶음면에 참치캔 넣어서 맛있게 먹기!! #라면 #불닭볶음면 #불닭 #참치캔 #Koreanspicynoodles #Koreannoodles #Shorts ...
LnMlLkMMqrU,여러분💕 그 소식 들으셨나요? 🔥불닭볶음탕면🔥 재출시 된대요🤩 불닭볶음탕면 재출시 기념 불닭볶음탕면 라죽까지 야무지게 먹방 spicy mukbang,62807,144,1613,2023-04-25T12:30:10Z,여러분   그 소식 들으셨나요? 불닭볶음탕면   재출시 된대요   불닭볶음탕면 재출시 기념 불닭볶음탕면 라죽까지 야무지게 먹방 ...
plo0BquOtyQ,핵불닭볶음면 5개에 불닭소스 뿌려서 5분안에 먹기 도전먹방 korean spicy noodles mukbang eating show,118174,109,2380,2023-04-03T11:15:09Z,유료광고포함) 안녕하세요 오랜만에 핵불닭볶음면 5개 끓이고 불닭소스 추가해서 5분안에 먹기 도전했습니다. 맵찔이가 되어서 ...
gvibvdmRSo8,MUKBANG) 너도 한국엔 없니..? 콘불닭볶음면 콘치즈 잔뜩 부어서 먹방🌽 옥수수 불닭 Corn buldak ramyun noodles asmr eating,198519,159,2783,2023-04-30T10:17:16Z,Menu   옥수수맛 불닭.. 콘불닭 콘치즈 Corn flavored buldak ramyun with corn cheese E-mail ➡ lizzyeun93@naver.com ...
J2vIAVUIZII,삼양 짜장 불닭볶음면 Samyang Jjajang Buldak Spicy Ramen,2411,-1,-1,2023-04-02T04:16:27Z,shorts.
xNEB6F6Sjj4,삼양 바질 크림 불닭 우동,1405,0,1,2023-04-23T12:40:57Z,
eNdmDvkMapo,불닭🐦으로 세계정복 드가는 삼양식품(003230) #1분기업분석,1440,0,14,2023-04-22T23:54:28Z,samyangfoods #삼양라면 #삼양식품 #삼양 #불닭볶음면 #불닭비빔면 #불닭먹방 #불닭소스.
UbrQQjHFd5o,#다이어트 하는데 불닭이 먹고 싶다면 드루와💗 #불닭팽이버섯 #shorts,1696,2,14,2023-04-28T15:46:52Z,
M52VXuD-aiY,이제 맵찔이들도 불닭볶음면 먹을 수 있어요!,1647,2,49,2023-04-04T08:33:11Z,맵찔이들도 불닭볶음면 먹을 수 있어요! ⫸요리재료 1.콘옥수수 170g 2.슈레드치즈 또는 모짜렐라 치즈 80g 3.다진양파 반개 4.
WAAWcQRFONg,일본 한정출시 불닭볶음면 야끼소바 리뷰 먹방! 일본에서 반응폭발~ 한국에도 언능 나왔으면..,2994,26,109,2023-04-04T12:19:36Z,불닭볶음면 #야끼소바불닭볶음면 #야끼소바불닭 불닭볶음면 야끼소바 일본 한정 출시! 해외배송으로 주문해서 4개 15900원 구입!
CHLHsn8ocwY,서진이네 불닭볶음면 미친 조합으로 먹어보기.,1568,0,-1,2023-04-29T09:04:51Z,
cyWcTcv9EQA,바질크림 불닭우동 먹다가 파우치 된 사람 #shorts,1782,0,5,2023-04-18T11:00:32Z,shorts #먹방 #먹방asmr #자취 #불닭먹방 #콘치즈불닭볶음면.
eY4LkbmWiAw,까르보불닭 맵찔이추천 #shorts #까르보 #불닭 #맵찔이가능,1449,4,12,2023-04-05T09:33:17Z,"미츠야 사이다는 여기로 https://link.coupang.com/a/UbJaA ""이 사진은 쿠팡 협력업체 활동의 연한 것으로, 일정 금액의 수수료가 청구 ..."
Tf8PaToNCDw,불닭볶음면 맛있는 조합 아 또 먹고싶다… #shorts #먹방 #음식 #불닭 #불닭볶음면 #불닭볶음면먹방,1188,0,9,2023-04-01T14:41:10Z,
lGWk4CabFW8,불닭 이걸로 싸 먹어볼까?..Buldak egg roll.. #koreanfood #foodlover #buldak,2261,9,57,2023-04-02T02:20:00Z,koreanfood #foodlover #buldak 불닭계란말이 하나만 먹어봅시다..Buldak egg roll..
j2jlFC_g0SY,[와글와글] &quot;일본이 베꼈나?&quot;‥똑같은 &#39;불닭볶음면&#39; (2023.04.12/뉴스투데이/MBC),14222,264,215,2023-04-11T23:42:13Z,라면 제품의 하나인 '불닭볶음면'이 국내는 물론 세계 여러 나라에서 인기를 얻고 있는데요.그런데 일본에서 너무 비슷한 제품이 출시 ...
xJWFX4IzuU8,"ASMR Mukbang Fire Spicy Noodle Tteokbokki, RAINBOW DESSERTS 불닭볶음면 떡볶이 TV 속 편의점 음식 먹방 HUBA 후바",2177565,306,12462,2023-04-24T23:00:30Z,왕과 거지 불닭볶음면 뽀로로 떡볶이 TV 속 편의점 음식 몰래 먹기 먹방~! HUBA king and beggar fire spicy noodle pororo ...
LG3_DBLDBpk,치즈 불닭 쌈싸먹기👩🏻‍🍳,12143,11,176,2023-04-27T09:59:25Z,"상세 레시피는 고정 댓글을 참조 하세요. 라이스페이퍼에 팽이버섯, 게맛살, 치즈, 불닭소스, 마요네즈를 곁들인 불닭쌈을 만들어 ..."
922QgZxsc-I,불닭갈비볶음밥(Hot Chicken Ribs Fried Rice),1290,0,14,2023-04-11T14:27:22Z,
et1NRaA37P8,불닭볶음면 맛있게 먹는법,5924,7,79,2023-04-12T08:57:00Z,상세 레시피는 고정 댓글을 참조 하세요. 불닭볶음면에 닭다리살을 넣어보았습니다 :) #자취요리 #초간단요리 #레시피추천 #kfood ...
jwgN6S-Il7M,불닭까르보나라 만들기🧑🏻‍🍳❤️‍🔥,1498,2,-1,2023-04-06T10:10:11Z,"불닭볶음면2개 우유500ml (불닭하나당 200ml사용) 삼각김밥 , 치즈는 개취 :)"
zrCFo49EGXE,"불닭 볶음면에 &#39;이것&#39; 100개 넣어먹는 레시피, 과연 괜찮을까?? #shorts",1767,0,5,2023-04-12T02:46:48Z,'#치즈100장불닭'이 각종 소셜미디어에서 화제입니다. 치즈 100장을 액체처럼 녹인 것에 라면을 익히는 레시피인데요. 그런데 치즈 ...
81XbbgO5lU0,불닭스테이크가 있었는데요 없었습니다,268,0,3,2023-04-23T14:12:03Z,shorts 불있없.
SMi654SzRqs,일본에서만 파는 불닭 야끼소바 리뷰#shorts #쇼츠,2221,0,28,2023-04-18T11:50:42Z,
JOmQN3JGn-E,불닭볶음랩 라이스페이퍼 체다치즈 불닭 튀김만두는 진리  ロクデナシ 「ただ声一つ」#shorts #불닭볶음레시피,606,0,21,2023-04-28T09:29:14Z,라이스페이퍼요리 #불닭볶음면 #매운라면먹방 #치즈불닭볶음면 #ロクデナシ.
lUdLTyhz5vA,이탈리아에도 불닭이?.. 미슐랭 셰프도 몰랐던 이탈리아 매운맛 끝판왕! 암살파스타!,43810,173,1728,2023-04-06T09:00:27Z,"안녕하세요 제 칭구! 파브리 셰프 오랜만에 스튜디오 돌아왔어요 오늘의 요리 spaghetti all'assassina, 한국말로 암살파스타예요 청양 ..."
CJ6kiid_ak0,현재 일본에서 난리난 불닭볶음면 치즈주먹밥,2304,0,29,2023-04-24T09:00:05Z,현재 일본에서 대인기라는 불닭볶음면 치즈주먹밥   레시피 알려드립니다   #레시피 #불닭볶음면 #일본반응 #레시피공유 #레시피 ...
xr_tmSom2ew,불닭볶음면 으로 고급스럽게.,1303,2,20,2023-04-28T01:53:10Z,도방기획TV 구독하여 전국 맛집영상과 전국 여행기록 개인 취미생활 등등 구독해서 시청해주시면 감사합니다. 재미있는 영상으로 ...
mFbzsM1TIMo,5월 재출시 불닭볶음탕면과 돈가스 먹방 /asmr mukbang,91216,108,1081,2023-04-27T11:30:30Z,불닭볶음탕면 #불닭볶음면 #먹방 #asmr #mukbang.
ids7ro20Md8,영화관 팝콘보다 맛있는 &#39;불닭 팝콘&#39;🍿,1165,1,21,2023-04-04T11:45:02Z,팝콘용 옥수수 한통으로 한 달 내내 먹음 한국 요리 대모험!! 구독  https://www.youtube.com/@yomoyomo ❤️댓글과 ...
5gAQG3MXnOM,마늘콩피 불닭 토스트,628,0,6,2023-04-23T07:40:00Z,cook #food #shorts.
_GAZVxkhOtU,불닭소스로 만든 초간단 매콤 규동🌶️ #shorts,1267,2,44,2023-04-29T10:15:02Z,"1. 기름에 마늘 은은하게 볶아주고 2. 마늘향 삭 올라오면 고기 투하 - 차돌박이, 우삼겹, 대패삼겹살 등 얇은 고기면 ok 3. 간장 0.5스푼 ..."
Zy-Vz0DUs5U,불닭쌈은 튀겨야 제맛 #food,4430,0,64,2023-04-08T06:45:00Z,불닭볶음면이랑 짜파게티 쌈을 튀겨버렸어요 그냥 쌈보다 훠어어얼씬 맛있었습니다.
ucKbrqHAQUU,찐일본인이 바질크림 불닭우동 먹는법🔥🥢,95,0,5,2023-04-11T03:53:57Z,
g0Z7pLSOBHY,불이나서 불닭 #불닭볶음면 #라면 #불닭 #hot #chicken #flavor #ramen #shorts,563,-1,-1,2023-04-30T10:14:00Z,
xY46ntJnCzs,안 아파도 죽은 먹고 싶어 &#39;불닭참치 계란죽&#39;,1129,1,26,2023-04-26T09:45:04Z,요리모험의 아플때 먹는 계란죽 초간단 레시피 한국 요리 대모험!! 구독  https://www.youtube.com/@yomoyomo ❤️댓글과 ...
jri0mBBcuoo,일주일에 불닭 한번 이상 먹는다? 그럼 이거 무.조.건 입니다🔥 이노센트 저칼로리 식물성 불닭소스,1498,2,17,2023-04-27T06:16:07Z,이노센트 저칼로리 불닭소스로 만든 #비건 #불닭팽이버섯 매운 그 맛 그대로인데 이게 식물성+무설탕+저칼로리라니!! 저칼로리 ...
IO60V0BhMVY,불닭볶음탕면 만들기 #불닭짬뽕 #불닭볶음탕면 #shorts,693,0,-1,2023-04-09T04:22:55Z,
Tf8PaToNCDw,불닭볶음면 맛있는 조합 아 또 먹고싶다… #shorts #먹방 #음식 #불닭 #불닭볶음면 #불닭볶음면먹방,1188,0,9,2023-04-01T14:41:10Z,
waPGCQPqDEE,"귀여움 배달 왔습니다, 키티 주먹밥과 로제 불닭볶음면 Hello Kitty Onigiri and Buldak Ramen",2557303,190,99954,2023-04-27T12:15:53Z,주먹밥 #삼각김밥 #참치마요 #불닭볶음면 #onigiri #buldak #spicynoodles #lunchboxideas #fyp #viral.
fKgZxXJpzZo,비오는 날에는 불닭이쥐~~~,334,0,2,2023-04-29T05:14:19Z,
lGWk4CabFW8,불닭 이걸로 싸 먹어볼까?..Buldak egg roll.. #koreanfood #foodlover #buldak,2261,9,57,2023-04-02T02:20:00Z,koreanfood #foodlover #buldak 불닭계란말이 하나만 먹어봅시다..Buldak egg roll..
WAAWcQRFONg,일본 한정출시 불닭볶음면 야끼소바 리뷰 먹방! 일본에서 반응폭발~ 한국에도 언능 나왔으면..,2994,26,109,2023-04-04T12:19:36Z,불닭볶음면 #야끼소바불닭볶음면 #야끼소바불닭 불닭볶음면 야끼소바 일본 한정 출시! 해외배송으로 주문해서 4개 15900원 구입!
j2jlFC_g0SY,[와글와글] &quot;일본이 베꼈나?&quot;‥똑같은 &#39;불닭볶음면&#39; (2023.04.12/뉴스투데이/MBC),14222,264,215,2023-04-11T23:42:13Z,라면 제품의 하나인 '불닭볶음면'이 국내는 물론 세계 여러 나라에서 인기를 얻고 있는데요.그런데 일본에서 너무 비슷한 제품이 출시 ...
922QgZxsc-I,불닭갈비볶음밥(Hot Chicken Ribs Fried Rice),1290,0,14,2023-04-11T14:27:22Z,
