video_id,title,rating_view,rating_comments,rating_good,published_date,description
hkdRfFkAk2A,새벽 3시에 아빠 몰래 불닭볶음탕면 8개에 김밥 3줄 야금야금 먹었습니다😆 새벽에 몰래 먹는 라면은 환상이에요 ㅋㅋㅋ 만리 라면 먹방 mukbang,209515,459,5692,2024-05-21T09:45:08Z,라면 #불닭볶음면 #불닭볶음탕면 #만리 #먹방 ✨비즈니스메일 : manli@alohamedia.co.kr ✨인스타그램 : manlipig 안녕하세요 ...
trOGiBv2RcM,선물 받은 불닭볶음면 박스가 무려 ㄷㄷ,21523,31,849,2024-05-14T06:14:14Z,
Y5dTxO7x2gw,불닭볶음면에 콘치즈 추가해서!!!한입만!!!!!,293158,23,9330,2024-05-20T08:30:08Z,
yK0sFcKGPDk,불닭 레시피 탑티어;; #버터김치불닭,13573,6,208,2024-05-07T03:36:00Z,불닭에 김치랑 버터 넣어서 섞으면 끝인데 매운맛 싹 중화되고 담백해서 대존맛;;;;;;;;;; @@불닭쳐돌이들 이렇게 꼭 먹어보삼ㅠㅠㅠ.
HpHVceWpTR4,요즘 인기라는 두찜 불닭로제찜닭 먹어봤습니다. 맛있는데 닭좀...,57502,223,1007,2024-05-13T10:45:00Z,멤버십에 가입하시면 제이제이의 컨텐츠 제작에 큰 힘이 됩니다♡ ...
ojUV72R3BF4,"美 뒤집어놓은 &#39;까르보불닭&#39; 삼양식품, 주가 어디까지 / 지수희 기자 / 엔터프라이스 / 성공투자 오후증시 / 한국경제TV",5024,2,58,2024-05-17T07:30:10Z,"[성공투자 오후증시] ○ 이근형 앵커 출연자 : 정호진 기자, 지수희 기자, 신학수 와우넷파트너 #엔터프라이스 #삼양 #지수희 #성공투자 ..."
WtKkemnANVQ,꽁꽁 얼어붙은 불닭 피자빵 Buldak Pizza,1807940,545,97877,2024-05-04T18:20:27Z,피자 #피자만들기 #pizza #pizzarecipe #breakfastideas #fyp #viral.
SiG1kBi5u-8,불닭볶음면 더 맛있게 먹는 법 (feat.고구마),9459,3,167,2024-05-17T04:25:16Z,해외에서 대박터진 불닭오믈렛을 아시나요?? 이 레시피에 10배 더 맛있어지는 비밀 치트키 레시피 알려드릴께요   재료 : 고구마 1개 ...
CzEvm1emQMc,별 생각없이 문열었다가.. 으악!! 한국의 상상못할 선물 난리난 해외반응,48818,92,1671,2024-05-15T09:00:59Z,언제나 꿀같은 소식을 전해드리는 꿀튜브입니다 영상이 도움 되셨다면 '구독'과 '좋아요' 부탁드리겠습니다 시청해 주시는 모든분들 ...
hJ3S9Ev1-TY,"통대창먹방, 통통한 대창1KG에 꿀조합 불닭볶음면까지!! Grilled Beef Intestines &amp; spicy noodles MUKBANG ASMR REAL SOUND",350447,307,5606,2024-05-03T10:30:24Z,먹방#통대창먹방#통대창불닭볶음면 안녕하세요! 배블리입니다~ 오늘은 오통통한 통대창 1kg와 불닭볶음면 먹방이에용!! 1kg를 준비 ...
ZcelGbMsd-c,[KFC] 더 화끈한 NEW 불닭 칠리 슈퍼박스!,312162,1,21,2024-05-14T07:22:34Z,더 화끈하게! NEW 불닭 칠리 슈퍼박스를 만나보세요! 혜뤼~? 혜~뤼~~? 저 멀리서 들려오는 소리도 점심시간에 애타게 찾는 상사의 ...
IGKMfV4Qgr0,"좋아하는 불닭볶음면 시리즈, 댓글에 적어주면 먹어볼게요👍🏻",7846,20,354,2024-05-23T12:04:19Z,ㅡDDO HO⭐ ♬HO INSTAGRAM | https://www.instagram.com/ddo.ho ㅡ ddo_ho@sandboxnetwork.net ㅡ #까르보불닭볶음면 ...
XrJglPmc-iY,불닭볶음면을 99배 완벽하게 먹는법(집코바치킨) Buldak spicy chicken hack ASMR #shorts,89334,317,5836,2024-05-14T13:31:00Z,asmr #satisfying #food #cooking #recipe #chicken #roastedchicken #streetfood #치킨 #불닭볶음면 #불닭치킨 #viral #지코바치킨.
fJy1l9SjCpc,지옥의 황금올리브&amp;콘치즈 불닭 ASMR....,293954,413,5114,2024-05-05T13:45:04Z,"앙녕하세요오옹 ~!~! 이번에는 드디어,,,, 무려 11개월만에 !!!!!     지옥의 ASMR 컨텐츠로 돌아왔습니다 !!!!! 참 ... 오래 기다리 ..."
WO-ZfRo0eIM,마늘간장을 뛰어넘은 불닭의 인기,238591,444,9077,2024-05-17T15:03:36Z,호주 #국제커플 #길거리음식 #장사브이로그 #한국음식 #한류 #외국인반응 #불닭.
Bnoo7uH76Dw,음식갖고 장난치지 않습니ㄷㅏ⛔️,110751,119,2652,2024-05-14T10:06:57Z,bhc 뿌링클과 불닭 맥도날드 치즈버거까디 냠냠 #먹방 #먹방쇼츠 #햄버거 #bhc #뿌링클 #뿌링클먹방 #치킨#치킨먹방#라면#불닭# ...
2bRVo4epNr4,불닭볶음면 12배 비싸게 먹는법(까르보불닭) Buldak Rabokki (ramen and tteokbokki) ASMR #shorts,122365,309,10555,2024-05-17T15:46:00Z,asmr #satisfying #food #cooking #recipe #ramen #buldak #rabokki #cheese #carbonara #불닭볶음면 #떡볶이 #라볶이.
Uh3yCbCjH6A,롤업젤리 불닭쌈 만들기;;;;,7684,4,66,2024-05-14T03:22:23Z,불닭볶음면 롤업젤리에 싸서 먹으면 맛있다며...... #shorts #인싸요정 #신상리뷰 #kfood #desert #shortsvideo #불닭볶음면 #불닭쌈 ...
dTOOyMzUbS4,누나 몰래 불닭볶음면에 치즈 10개 넣기🧀,30518,84,805,2024-05-15T08:15:03Z,
NcScJKZUczA,"ASMR 불닭볶음면, 공차 버블티, 스무디 먹방 | Fire Noodles and Bubble Tea, Smoothie | Eating Sounds Mukbang",28830,65,1252,2024-05-24T11:00:18Z,미니별 되는 법 1. 구독하기 2. 알람켜기 3. “오늘부터 미니별” 댓글달기 ✨미니잇츠 유튜브 채널 https://www.youtube.com/mineeeats ...
hBgq84Awya4,일본 불닭 광고 댓글 모음,5085,6,39,2024-05-02T14:17:29Z,
DOeFPlUlZ3I,외국에서 유행했던 불닭볶음면,24159,5,267,2024-05-10T06:30:43Z,불닭볶음면.
pAOQCvdj8s0,삼양식품 상한가 급등원인? 불닭볶음면 인기로 올해 1분기 최대 실적을 달성!,40,1,2,2024-05-17T08:00:33Z,
WOw-88vzmXA,Mukbang Fire Spicy Noodle Tteokbokki 불닭볶음면 떡볶이 TV 속 편의점 음식 먹방 DUBYBUBA도나 #4,54671,0,4047,2024-05-20T16:15:19Z,Mukbang Fire Spicy Noodle Tteokbokki 불닭볶음면 떡볶이 TV 속 편의점 음식 먹방 DUBYBUBA도나 #4.
UDpqjOiBi-s,맵찔이 치트키 에그마요불닭쌈 꾸미기 #불닭볶음면 #buldak,8964,3,134,2024-05-18T05:09:55Z,
M0l6t2UAxD4,불닭볶음면 사리곰탕 우린 제법 잘 어울려요 #shorts,58877,36,751,2024-05-02T09:22:46Z,사리곰탕과 불닭볶음면 섞어먹으면 사리곰탕의 개운함과 불닭볶음면의 매콤함이 어우러져 매콤 칼칼하고 한층 더 맛있게 드실 수 ...
oEmQJahnJoA,생일날 불닭 선물에 오열한 소녀..한 달 뒤 또다시 눈물 흘린 이유는? #핫픽뉴스,1088,2,12,2024-05-17T08:36:04Z,생일에 불닭볶음면을 선물로 받은 한 소녀가 한 달 뒤 다시 한번 눈물을 흘린 이유는? 생일선물을 확인한 미국의 한 소녀가 믿을 수 ...
RcwAqvLy3a0,불닭 까르보나라 청양고추 Buldak Carbonala lamen #koreanfood,19415,9,635,2024-05-20T02:09:25Z,
pCm-ZvLCtqU,불닭 꾸미기 #까르보불닭볶음면,33420,26,848,2024-05-14T05:07:43Z,carbonara buldak bokkeum myeon.
efzxDvH43E8,불닭이 운동해 [빈칸 채우기 #4],116131,77,6725,2024-05-01T14:18:41Z,마인크래프트 #쇼츠 #제목학원 #shorts Music provided by 브금대통령 Track : 먹을까 말까 - https://youtu.be/CCiOwpoB9r8.
9advCmWcKt8,"불닭볶음면과 식빵으로 야끼소바 , 간단한 간식만들기🤍🤤 #cooking  #buldak  #불닭 #불닭볶음면",5648,6,89,2024-05-19T08:34:58Z,
9bwamOe7lps,ASMR MUKBANG 직접 만든 대왕 가래떡 떡볶이 불닭볶음면 소세지 핫도그 먹방 &amp; 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,5470,0,502,2024-05-25T03:03:10Z,ASMR MUKBANG 직접 만든 대왕 가래떡 떡볶이 불닭볶음면 소세지 핫도그 먹방 & 레시피 FIRE NOODLES AND Tteokbokki ...
UINqsXDKdoI,황족 로제스테이크 불닭..! Rose Steak Buldak,6602,14,106,2024-05-17T11:15:01Z,cooking #food #ramen #불닭볶음면 #buldak #shorts #dog #반려견.
rmsq3GLDlD0,아무생각없이 문 열어줬는데..악!! 한국의 뜻밖의 큰 선물 전세계 발칵,285854,481,5947,2024-05-15T10:41:44Z,해외반응 여러분의 '좋아요'와 '구독'은 영상제작에 큰 힘이 됩니다. 시청해주셔서 감사합니다. '알람 설정'을 하시면 영상 업로드시 ...
pc6prDFKAv8,불닭 지우개 개봉 #진짜 라면이 된다고?,24,-1,8,2024-05-01T05:05:52Z,불닭 #라면 #지우개 #개봉기 #언박싱.
GpgWn-dZot0,[편의점_EP.25]🔥콘마요불닭정식,37,0,3,2024-05-03T08:00:15Z,편의점 #편의점레시피 #편의점꿀조합 #불닭 #콘마요불닭정식 #buldak #korea #conveniencestore #recipe.
SId-OFjcqKM,불닭볶음면 큰 일했네...삼양식품 &#39;역대급 주가&#39;/[+PICK]/한국경제TV뉴스,2108,1,34,2024-05-17T04:18:55Z,올 1분기 시장 예상을 훌쩍 넘은 호실적을 발표한 삼양식품의 주가가 증권가 강한 낙관까지 더해지며 결국 상한가를 기록했습니다.
2pUeuBfW2RY,맵찔이불닭 #shorts,15107,11,534,2024-05-16T10:37:00Z,
HBcbe4dv9Z0,화제의 라면 꿀조합 불닭곰탕면을 소개합니다.🍜 #불닭곰탕면 #라면레시피 #쇼츠 #bludak #short,9208,10,128,2024-05-20T10:46:33Z,
f_lyvOtG6A0,까르보불닭 분모자 떡볶이,12113,14,406,2024-05-21T07:00:19Z,까르보불닭 #떡볶이.
a6F7z5SEV3M,신메뉴 5가지 치즈불닭! Cheese Buldak(wait for it..),38867,26,959,2024-05-13T10:32:38Z,food #cooking #satisfying #asmr #ramen #불닭볶음면 #라면 #불닭볶음면 #koreanfood #buldak.
6jw9YNmQOzc,불닭볶음면 섞어먹기 #불닭볶음면,14387,6,133,2024-05-10T13:10:44Z,불닭볶음면 섞어먹기 #불닭볶음면 #불닭볶음탕면 #불닭까르보나라 #불닭야끼소바 #불닭네가지맛치즈 #koreanfood #shorts.
ZBDwKy0cR8s,#짜파게티 #치즈 #불닭게티 #소세지 #불닭볶음면 #쇼츠 #automobile #funny #couple #memes #youtubeshorts,13945,1,266,2024-05-02T11:22:41Z,
pagirxJigWc,"K-불닭 신드롬, 美 대선까지 영향 미치나?ㅣHLB 사태 등 K-바이오 악몽, 해외 시각은?ㅣ한상춘의 지금세계는ㅣ한국경제TV",3573,-1,140,2024-05-21T22:32:12Z,한상춘 한국경제신문 논설위원 △대한민국의 경제를 보세요! △빠르고 정확한 경제·증권 뉴스와 파트너스들의 분석진단을 24시간 ...
wgs8CtiHE04,#튀김 #치즈 #불닭볶음면 #돈까스,18652,9,467,2024-05-16T06:30:00Z,
hMvVCN2Vjl4,#튀김 #치즈 #불닭볶음면 #쌈 #불닭쌈,8852,3,206,2024-05-18T06:26:49Z,
icqLCXznFUY,불닭 이렇게 드셔보셨어요? #불닭볶음면  #꿀팁,112,0,2,2024-05-15T02:42:31Z,
gmQaMkUNA0Q,불닭볶음면이 신라면을 이겼다고? #불닭볶음면 #신라면 #삼양식품 #농심 #시가총액 #알쓸신잡 #shorts,38,0,4,2024-05-12T21:30:05Z,"삼양식품의 시가총액이 농심을 뛰어넘었습니다. 지금은 다시 농심이 주가를 회복했지만, 한순간 삼양식품이 농심의 시가 총액을 ..."
AXDU1_xL5QI,해외에서 난리난 까르보불닭이 결국 일 냈네요. 라면시장 대격변 먹방(10 Buldak Carbonara MUKBANG),135821,347,2025,2024-05-14T11:00:16Z,삼양 축하합니다. --------------------------------------------------------------------- 경원 인스타그램 ☞ woney2ny 재영 인스타그램 ☞ nowzero92 ...
OIobPenlhd8,"Buldak Ramen is less spicy if you eat it like this #불닭볶음면, 이렇게 먹으면 덜 매워요 #shorts",12094,3,355,2024-05-19T11:00:26Z,불닭볶음면 #kfood #asmr #korean #food #recipe #라이스페이퍼요리 #라이스페이퍼 #ricepaper #튀김요리 #shorts.
BBi0dxr-nV8,チーズダッカルビ (치즈불닭 Korean Cheese Buldak) ② 🇰🇷 MUKBANG ANIMATION of Mokomokoma  #shorts,6189,29,227,2024-05-20T09:00:13Z,チーズダッカルビ (치즈불닭 Korean Cheese Buldak) ② MUKBANG ANIMATION of Mokomokoma #shorts #animation ...
XnIl0psBM10,"“불닭의 매서운 질주”… 환갑의 삼양라면, ‘라면 대장’ 복귀 / [한입경제]",1850,1,39,2024-05-23T09:15:02Z,불닭 #불닭볶음면 #삼양 #삼양식품 #삼양라면 #라면 #음식료주 #K_푸드 #까르보불닭 #카디비불닭 #삼양주가 #삼양식품주가.
BqYohHIbj7c,ASMR MUKBANG| 직접 만든 불닭 버섯 불닭쌈 양념치킨 소세지 먹방 &amp; 레시피 FRIED CHICKEN AND FIRE NOODLES EATING,1807,0,1576,2024-05-25T04:40:01Z,ASMR MUKBANG| 직접 만든 불닭 버섯 불닭쌈 양념치킨 소세지 먹방 & 레시피 FRIED CHICKEN AND FIRE NOODLES EATING ...
S9vUQlE-jR4,불닭볶음면을 덜맵고 맛있게 먹는 법👨🏻‍🍳🤍 #food  #buldak  #shorts,6194,1,90,2024-05-20T12:19:13Z,
uj4clPDjqvw,분노의 치즈칩 불닭 볶음면 (angry cheesechip on firenoodle) #firenoodles #cheese,8595,2,231,2024-05-20T08:00:27Z,
qcSeMSg3xOI,ASMR 불닭볶음면에 고구마무스 올리면 어떨까요?🤔 불닭볶음면 치즈볼 리얼먹방 :) Buldak Spicy ramen a cheese ball MUKBANG,227986,259,6050,2024-05-03T10:00:56Z,안녕하세요아미입니다 저는 평균적으로 먹는 속도가 30분~1시간 입니다 영상을 10분~15분으로 만들다 보니 먹는 도중 음식이 ...
46tufZrqLj0,#짜파게티 #치즈 #불닭게티 #소세지 #불닭볶음면 #쇼츠 #food #bbq #cookingideas #streetfood,5,0,0,2024-05-01T14:27:10Z,
ar8XBt97-Ro,carbonara buldak ramen tteokbokki #asmr #koreanfood,215076,28,17195,2024-05-12T15:00:05Z,asmr #koreanfood #conveniencestore #noodles #buldak #shorts.
u1HQef9zyeo,불닭볶음면 리조또  buldak ramen risotto  #cooking #food #shorts,6723,0,169,2024-05-07T15:07:46Z,
VMrG3pXSUbY,#blackpink #kpop #solo #블랙핑크 #cover #불닭쌈 #springroll #불닭볶음면 #ramen #buldak,485,0,13,2024-05-03T01:59:50Z,
xVljT_lkz-0,20년 젊어지는 불닭볶음면 레시피,3917,0,31,2024-05-18T07:28:15Z,국내최초 강황과 석창포를 부원료로 동시에 추가한 두뇌영양제 두뇌영양제를 구입하면 PDF를 반값에 두뇌영양제 + PDF를 구입 ...
Bnoo7uH76Dw,음식갖고 장난치지 않습니ㄷㅏ⛔️,110751,119,2652,2024-05-14T10:06:57Z,bhc 뿌링클과 불닭 맥도날드 치즈버거까디 냠냠 #먹방 #먹방쇼츠 #햄버거 #bhc #뿌링클 #뿌링클먹방 #치킨#치킨먹방#라면#불닭# ...
MYCp1-uyPRY,치즈 불닭 짜파게티 Cheese Buldak Chapagetti Ramen Combination,156964,113,8538,2024-05-09T02:20:15Z,
_2Fr6o806Hw,불닭볶음면 (buldak-bokkeumyeon),1675,0,35,2024-05-17T03:23:00Z,불닭볶음면 (buldak-bokkeumyeon)
tPPiCLtC2bE,チーズダッカルビ (치즈불닭 Korean Cheese Buldak) ① 🇰🇷 Anime Cooking of Mokomokoma  #shorts,5882,27,220,2024-05-19T09:00:41Z,チーズダッカルビ (치즈불닭 Korean Cheese Buldak) ① Anime Cooking of Mokomokoma #shorts #cookingasmr ...
X_P3fRTZIGM,너무 맛있는 불닭샌드위치 만들기🥪🧡 #남편도시락,2755,0,32,2024-05-20T11:27:19Z,
ZDUmI2jSJnw,이름만 들어도 침 나오는 치즈불닭 김밥 만들기,4086,7,86,2024-05-14T14:52:52Z,
-LafpGvvR8w,소녀 감격의 눈물 &#39;펑펑&#39;…열광적 사랑받은 이 한국 식품은 / SBS / 친절한 경제,249564,432,2660,2024-05-13T00:44:40Z,"〈앵커〉 친절한 경제, 이번 주도 권애리 기자와 함께 합니다. 권 기자, 이번 주는 라면 소식으로 시작하네요. 라면이 이제 한국을 ..."
iW2d4DA7DP8,#치즈 #불닭쌈 #불닭볶음면 #쌈 #돈까스,14436,0,479,2024-05-11T06:39:56Z,
cotLHnGYL6U,컵라면 섞어먹기 좋은 꿀조합 추천‼️ #라면 #불닭 #스파게티,1225,1,18,2024-05-20T20:43:45Z,라면 #라면먹방 #불닭볶음면 #불닭볶음면먹방 #ramyun #ramyunrecipe #buldak #buldaknoodles #buldakramen #buldakrecipe ...
uj4clPDjqvw,분노의 치즈칩 불닭 볶음면 (angry cheesechip on firenoodle) #firenoodles #cheese,8595,2,231,2024-05-20T08:00:27Z,
S9vUQlE-jR4,불닭볶음면을 덜맵고 맛있게 먹는 법👨🏻‍🍳🤍 #food  #buldak  #shorts,6194,1,90,2024-05-20T12:19:13Z,
OIobPenlhd8,"Buldak Ramen is less spicy if you eat it like this #불닭볶음면, 이렇게 먹으면 덜 매워요 #shorts",12094,3,355,2024-05-19T11:00:26Z,불닭볶음면 #kfood #asmr #korean #food #recipe #라이스페이퍼요리 #라이스페이퍼 #ricepaper #튀김요리 #shorts.
oisgjdUy9OI,K-food 불닭 맛 평가!!🔥Most Korean Fire Noodles!?,203788,120,10700,2024-05-02T11:00:45Z,
BqYohHIbj7c,ASMR MUKBANG| 직접 만든 불닭 버섯 불닭쌈 양념치킨 소세지 먹방 &amp; 레시피 FRIED CHICKEN AND FIRE NOODLES EATING,1807,0,1576,2024-05-25T04:40:01Z,ASMR MUKBANG| 직접 만든 불닭 버섯 불닭쌈 양념치킨 소세지 먹방 & 레시피 FRIED CHICKEN AND FIRE NOODLES EATING ...
6KXcEiopiU4,kfc 신메뉴 불닭 #SHORT #신메뉴 #치킨,804,7,10,2024-05-17T09:00:11Z,"궁금한 음식, 식당 댓글로 요청해주세요~~~ 판매처 : KFC 상품명 : 불닭칠리슈퍼박스 가격 : 11200원."
b-iXzhxJFII,"선배, 불닭 마라 사주세요 #레시피",3450,4,35,2024-05-17T09:15:51Z,
