video_id,title,rating_view,rating_comments,rating_good,published_date,description
kF0YGhmVI94,남양 드빈치 불닭치즈슬라이스#불닭치즈#맵부심#불닭시즈닝#불닭소스#드빈치 치즈#shorts,1328,0,12,2023-08-31T12:00:39Z,
QCsUfLUgJ4Q,할라피뇨 불닭을 10배이상 맛있게 먹는 방법!!  #괴식 #맛집 #불닭볶음면,1036,2,9,2023-08-24T05:30:05Z,괴식가이드 #괴슐랭 #THE괴슐랭GUIDE #창조음식 #괴식 #요리 #셀프요리 #요리사 #맛집 #쇼츠장인 #셰프 #오바이트 #솔의눈 ...
lQXRmhJG0Ds,초대형 불닭볶음면 먹방ㅋㅋㅋㅋㅋ,1074294,251,23977,2023-08-21T01:53:15Z,급식왕 #불닭볶음면 #꿀팁 비즈니스 메일 E-MAIL(BUSINESS) : schoolfoodking@sandboxnetwork.net 급식게임즈 채널 링크 ...
cxUFmKK27sc,buldak pizza  불닭 피자  #cheese #buldak #불닭볶음면 #불닭피자  #homecook #chef #cook #homecook,7365,5,158,2023-08-13T18:37:41Z,sauce + powder + 3tbsp ramen water 소스 파우더 면수 3스푼.
ItFjFX3hA_M,딱! 20초만 보세요-#불닭#불갈비#화닭,98,0,2,2023-08-01T02:08:16Z,
Nf-EDo0qDMc,불닭볶음면 컬렉터 #buldakramen,367,5,8,2023-08-19T11:31:00Z,"Thank you for visiting again today. Today's menu is ""Buldak-bokkeum-myeon"".   #편의점 #먹방 #불닭 #불닭볶음면 #맛집 #서울 ..."
RUrr0B3hQLg,불닭치즈김밥,2784,1,34,2023-08-27T10:50:47Z,불닭#불닭치즈김밥#불닭김밥.
-6sy_k5hBP4,ep.3 까르보불닭 bludakramen,314,1,6,2023-08-12T23:42:39Z,조카에게 더 맛있는걸 해주고 싶었지만... #jejuisland #buldakramen.
Aer3rbJVEas,핵불닭볶음면 영국대학생들 반응 #핵불닭볶음면 #영국남자 #유머,261,0,3,2023-08-03T09:00:13Z,
g1xQx954-3Q,직장인의 소비기록 feat.불닭코야끼,505,0,4,2023-08-17T14:32:48Z,
k6ByedlUow0,"요즘 핫한🔥 편의점 꿀조합 모조리 만들어 먹기😎 (까르보불닭+뭉개뭉계란,영훈정식,노른자+불닭+참기름,불막창+치즈볶이,라면볶이+불닭,수박에이드+딸기우유 등등)",236687,132,4016,2023-08-26T10:52:02Z,채널구독 Subscribe - http://bit.ly/1NhqAO6 ❤ instagram - https://instagram.com/sini_ck ❤멤버십 가입 ...
tI0hEb3SkUc,매운 라면 TOP 10#불닭#라면,7,0,3,2023-08-21T15:00:43Z,
UeuyGcb6QPY,불닭볶음면 시즌2 맵탱 출시,11237,11,51,2023-08-19T07:02:58Z,"불닭볶음면으로 재미를 본 삼양이 매운국물라면 브랜드인 맵탱을 출시했습니다. 맵탱 흑후추소고기라면은 화끈하고 칼칼한 매운맛, ..."
IfxU8ldaVog,간단한 야식 메뉴로 제격! 불닭장칼국수,4557,17,29,2023-08-23T02:00:04Z,이열치열 스트레스 풀리는 얼큰한 맛! 존맛의 매운맛과 칼칼함을 합친 '불닭장칼국수'로 스트레스 날려보세요! #우유 #불닭 #불닭 ...
glxh2t1V_bk,매운🥵 실비김치 불닭볶음탕면 먹방 #mukbang #spicyfood #매운음식먹방 #koreanfood #쇼츠 #shorts,109005,30,2438,2023-08-01T11:26:25Z,매운   실비김치 불닭볶음탕면 먹방 #mukbang #spicyfood #매운음식먹방 #koreanfood #쇼츠 #shorts.
BfMpifawRKQ,불닭볶음탕면 맛있게 먹기 ❤️ 장칼국수 좋아하세요? 🍜 재료는 고정댓글에 있어요 #불닭볶음탕면 #불닭칼국수,698,1,7,2023-08-26T12:48:13Z,브금 https://youtu.be/Sail0squu4Y.
btIaazn70v4,ENG│집에서 옷만드는 프리랜서 일상. 불닭 골뱅이와 토마토 베이컨구이. 컵라면으로 전부치는 자취브이로그,1416820,757,33690,2023-08-20T08:00:13Z,_plan_d https://www.instagram.com/_plan_d/ 안녕하세요 여러분 이번 영상은 오랜만에 집에서 일하는 일상을 가져왔어요 일하고 ...
-MDmYwNMUHY,불닭볶음면에 멸치 칼국수를 섞었더니..,14997,14,216,2023-08-14T10:00:40Z,
VNCiuhYHlJk,Buldak sandwich ASMR #cheese  #sausage #omelette #buldak #까르보불닭,240,0,5,2023-08-24T15:07:29Z,
lUNC_CV7hi0,한국판 라티아오st…?! 불닭맛 쫀드기튀김 먹어보기🔥🐓,1554,5,45,2023-08-10T05:05:00Z,
O4pNapvmMFE,how to make original buldak tteokbokki with cheddar cheese #asmr #koreanfood,1532109,162,79646,2023-08-03T15:27:29Z,asmr #koreanfood #conveniencestore #buldak #shorts.
YvXjKYKWDCk,외국 길거리 음식으로 대박난 불닭볶음면 레시피 #shorts #불닭볶음면 #라면,3129,2,33,2023-08-06T04:00:30Z,
AYkyXhGVo7g,새벽 불닭게티 못참치!,274,22,31,2023-08-03T04:13:01Z,
hAz-AdrPYVI,역대급 통통한 5kg 통대창 리얼먹방👍 불닭볶음면은 거들 뿐 Daechang Intestines Beef tripe and Spicy Noodles MUKBANG ASMR,370847,421,6334,2023-08-13T08:00:11Z,자막 및 화질은 설정에서 선택해주세요 ☆ 클릭해주셔서 감사합니다. 소중한 시간 아깝지 않도록 맛있게 먹어보겠습니다   e-mail ...
__4hdkACceQ,ASMR MUKBANG 직접 만든 타키스 치토스 치킨 불닭볶음면 치즈스틱 레드 블루 먹방! RED BLUE FIRE NOODLES CHICKEN EATING,1273879,21,-1,2023-08-19T12:30:11Z,ASMR MUKBANG 직접 만든 타키스 치토스 치킨 불닭볶음면 치즈스틱 레드 블루 먹방! RED BLUE FIRE NOODLES CHICKEN ...
iCQY8ge5PHY,불닭볶음탕면 (+불닭볶음탕면죽 필수),347,0,5,2023-08-15T03:04:57Z,
mY-8_HCjhME,부부싸움 한날 저절로 눈물사과를 안겨줄 불닭 신제품 할라피뇨치즈불닭볶음면 먹방 #buldak #shorts,492,0,96,2023-08-22T02:44:56Z,shortsvideo #shortvideo #불닭 #할라피뇨치즈불닭볶음면 #불닭치폴레마요 #불닭볶음면 #할라피뇨치즈 #치폴레마요 #이국적인 ...
RugXkPILTOE,불닭 너무 매움...,35,2,3,2023-08-24T00:27:46Z,
BQ7oZ8HZXAI,우리딸이 좋아하는 포케를 불닭소스로 만드니 더좋아하네요~~ #포케 #불닭포케 #불닭소스 #다이어트 #정국,1013,1,21,2023-08-10T01:14:47Z,포케를 항상 사먹었었는데 집에서 만드니 간단하고 불닭소스로 매콤하게 만드니까더 맛있네요 불닭소스로 맵기를 조절하면좋아요~~ ...
3JOm9lUJMMs,"통대창에 실비김치, 불닭볶음탕면 리얼사운드 먹방 | Beef intestine &amp; Most spicy kimchi, buldak Eatingshow MUKBANG ASMR",680887,208,7054,2023-08-03T10:33:29Z,곱창구매처(광고아님) https://smartstore.naver.com/yunamfood 실비김치 (광고아님) https://smartstore.naver.com/djhotkimchi 집 ...
bPqDJpMrMEo,"분노의 대창 수혈!🔥바삭통글 대창에 매콤~한 불닭볶음탕면!저세상 꿀조합!(ft.디저트는 마카롱,약과쿠키ㅣ대창먹방 라면먹방 Daechang RamenㅣREAL ASMR MUKBANG",369773,215,6735,2023-08-10T12:43:57Z,GOODzzi instagram :https://www.instagram.com/goodzzi._.v/ 4:45 대창굽굽❤️ 5:42 먹방시작   5:59 첫입   14:26 디저트 ...
1kfYxgA1KrQ,이지모드 라는 까르보 불닭 외국인들 반응 #shorts,88588,31,1029,2023-08-31T13:00:02Z,감사합니다.
pWFzjd3KWzA,"🔥불닭볶음탕면 3봉🔥 매울 때마다 먹고 싶은 거 꺼내 먹고 라죽까지~!! 230823/Mukbang, eating show",298088,128,2830,2023-08-24T00:15:04Z,불닭볶음탕면 3개 개인소장품... 매울때마다 먹고 싶은거 꺼내 먹을께욥 집에 단무지가 없어서 쌈무! 매주 월요일 커뮤니티에 일주일 ...
6Xele92RuOU,새로나온 불닭볶음면 야끼소바 8개 매운김치 먹방 korean spicy kimchi spicy noodles X8 mukbang eating show,78366,130,2002,2023-08-05T12:15:00Z,안녕하세요 부산 35도 찍어버리는 폭염에 불닭볶음면 야끼소바 8개 끓이고 매운김치 준비했습니다. 여러분들 덕분에 정말 맛있게 잘 ...
lupN3kXJTD0,매콤 달달 한입 먹어보면 계속 먹게 되는 불닭소스 삼겹살 제육볶음 레시피! 불닭소스를 더 맛있게 만들어서 먹으면 아주 맛있는 삼겹살 볶음,360,2,9,2023-08-12T08:00:19Z,안녕하세요 휘리릭요리입니다. 매콤 달달 한입 먹어보면 게속 먹게 되는 불닭소스 삼겹살볶음 레시피 불닭소스를 더 맛있게 만들어서 ...
Ro0D7m-Tgko,불닭볶음면  #conveniencestore #편의점,723,2,13,2023-08-18T06:00:15Z,buldakramen #conveniencestore #conveniencestorefood #koreanconveniencestore #ramen #buldak.
n8WUtLGU8m8,아무도 부정할 수 없는 근본 불닭레시피 #shorts,214,0,3,2023-08-24T11:15:02Z,
VUDqvtTe5eY,SUB)🔥 오만한 자의 이열치열 불닭볶음면 with 동아줄 콘치즈 먹방 Corn Cheese Buldak Noodles ASMR MUKBANG,128752,181,-1,2023-08-21T09:00:28Z,asmr #불닭볶음면 #콘치즈불닭볶음면 #먹방 #mukbang #buldakramen #realsound.
-rv4IjVPZ-0,ASMR MUKBANG 편의점 핵불닭 미니!! 떡볶이 &amp; 핫도그 &amp; 치즈 피자 FIRE Noodle &amp; HOT DOG &amp; CHEESE PIZZA EATING SOUND!,9574771,1139,63707,2023-08-08T15:00:00Z,먹방 #ASMR #MUKBANG 안녕하세요 맛있는 음식이 가득한 공삼테이블입니다! ✉비지니스 메일 : gongsam203@gmail.com ...
z48MxHU8038,스트레스푸는방법알려줄께요#마라불닭납작당면#불닭#라면#맛리뷰#koreanfood#라면먹방#제품리뷰,2514,3,36,2023-08-08T11:46:50Z,
uk7_kpyiRsM,불닭양꼬치를 아세요🔥🔥🔥 #shorts #mukbang,399,5,7,2023-08-17T06:10:00Z,
6Mrw2M1uoj0,불닭볶음면 보다 불닭팽이버섯 ✨️ #매운음식 #불닭볶음면 #불닭버섯먹방 #먹방,15,0,1,2023-08-31T12:15:00Z,
lupN3kXJTD0,매콤 달달 한입 먹어보면 계속 먹게 되는 불닭소스 삼겹살 제육볶음 레시피! 불닭소스를 더 맛있게 만들어서 먹으면 아주 맛있는 삼겹살 볶음,360,2,9,2023-08-12T08:00:19Z,안녕하세요 휘리릭요리입니다. 매콤 달달 한입 먹어보면 게속 먹게 되는 불닭소스 삼겹살볶음 레시피 불닭소스를 더 맛있게 만들어서 ...
KrzAhGoCQD0,불닭마요 들기름 막국수 이게 맛있다며?,322,0,6,2023-08-12T10:32:06Z,
LrVweCl9OPE,한국에 없는 불닭짤떡 후기 #shorts,897,0,17,2023-08-15T11:00:30Z,
KvyThxNXZB8,하바네로 라임 불닭 볶음면 #paris #파리 #mukbang #먹방,1108,6,24,2023-08-15T03:00:10Z,
Al_LA1uJ-5I,#먹방#집에서 불닭쌈 만들어먹기,341,-1,8,2023-08-02T09:53:18Z,
6Xele92RuOU,새로나온 불닭볶음면 야끼소바 8개 매운김치 먹방 korean spicy kimchi spicy noodles X8 mukbang eating show,78366,130,2002,2023-08-05T12:15:00Z,안녕하세요 부산 35도 찍어버리는 폭염에 불닭볶음면 야끼소바 8개 끓이고 매운김치 준비했습니다. 여러분들 덕분에 정말 맛있게 잘 ...
bPqDJpMrMEo,"분노의 대창 수혈!🔥바삭통글 대창에 매콤~한 불닭볶음탕면!저세상 꿀조합!(ft.디저트는 마카롱,약과쿠키ㅣ대창먹방 라면먹방 Daechang RamenㅣREAL ASMR MUKBANG",369773,215,6735,2023-08-10T12:43:57Z,GOODzzi instagram :https://www.instagram.com/goodzzi._.v/ 4:45 대창굽굽❤️ 5:42 먹방시작   5:59 첫입   14:26 디저트 ...
gT7vM5jbgZk,매운거 잘 먹는 사람들 부럽다 #불닭볶음면 #불닭,1032,5,12,2023-08-12T01:00:26Z,음식 #요리 #불닭 #불닭볶음면.
nBySE8b4f50,불닭볶음탕면 없어지지마🥺 #shorts,39804,12,865,2023-08-27T09:58:11Z,
x98tbczqmtw,불닭 매니아가 알려준 불닭 야키소바 2배 맛있게 먹는법,80091,46,844,2023-08-08T10:00:45Z,
mXmYSqRH7iY,야식으로 먹는 치즈불닭볶음면+소고기 레전드 조합 #야식 #먹방 #불닭 #불닭볶음면 #다이어트 #소고기 #고기 #꿀조합 #food #delicious,184,0,4,2023-08-06T15:51:20Z,
t33QcB1c678,꾸러기남매의 최애 불닭픽 알아보기! #shorts,2005,4,45,2023-08-20T07:00:25Z,"꾸러기남매 #불닭볶음면 #편의점 꾸러기남매 민기와 효동이의 재밌는 코믹 일상 이야기 ----------------------------------------------- 화, 목, ..."
BPePJgQyrWY,24-hour convenience store in Korea!  #buldalg #tteogbokki #conveniencestore #불닭떡볶이,162,1,3,2023-08-13T04:14:27Z,"late at night! When it's time to get hungry for a late-night snack, you can simply buy a snack at a nearby convenience store."
3JOm9lUJMMs,"통대창에 실비김치, 불닭볶음탕면 리얼사운드 먹방 | Beef intestine &amp; Most spicy kimchi, buldak Eatingshow MUKBANG ASMR",680887,208,7054,2023-08-03T10:33:29Z,곱창구매처(광고아님) https://smartstore.naver.com/yunamfood 실비김치 (광고아님) https://smartstore.naver.com/djhotkimchi 집 ...
OhF6_s82-lc,불닭쌈 먹방 ASMR #shorts #불닭 #불닭볶음면먹방 #spicyfood #spicynoodles #buldak #carbobuldak #먹방,807,1,9,2023-08-09T13:22:07Z,
